Posición del rostro,Apertura de Ojos,Posición de las manos,Pulso,Ruta,Posición torso,Uso de pedales,Tiempo de descanso,Distancia con otros vehículos, Alerta
-1,1,1,0,0,2,1,0,0,2
1,1,1,0,0,2,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,0,0,3,1,0,0,2
1,1,1,0,0,2,1,0,0,2
-1,1,1,1,1,2,1,0,0,2
1,1,1,0,0,2,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,1,1,2,1,0,0,2
1,1,1,0,1,3,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,1,1,2,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,0,1,3,1,0,0,2
-1,1,1,0,0,3,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,0,0,2,1,0,0,2
-1,1,1,0,0,3,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,1,0,3,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,1,1,2,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,0,0,2,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,1,1,2,1,0,0,2
1,1,1,1,0,3,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,0,1,3,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,0,0,3,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,1,1,2,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,1,0,3,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,0,1,3,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
1,1,1,0,0,2,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,1,1,2,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,0,0,3,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
1,1,1,0,1,3,1,0,0,2
-1,1,1,1,1,2,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,0,0,3,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,1,1,2,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,0,0,2,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,0,0,3,1,0,0,2
1,1,1,1,0,3,1,0,0,2
-1,1,1,0,0,3,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,1,0,3,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,0,0,3,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
1,1,1,1,0,3,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
1,1,1,1,0,3,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,1,0,3,1,0,0,2
-1,1,1,0,0,3,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,0,1,3,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,0,0,2,1,0,0,2
-1,1,1,0,0,3,1,0,0,2
1,1,1,0,0,2,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,1,0,3,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,1,0,3,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,1,1,2,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,1,1,2,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,0,1,3,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
1,1,1,1,0,3,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,0,0,3,1,0,0,2
1,1,1,1,0,3,1,0,0,2
-1,1,1,1,1,2,1,0,0,2
1,1,1,0,0,2,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,0,1,3,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,0,1,3,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,1,1,2,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,1,1,2,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,0,0,3,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,0,0,2,1,0,0,2
-1,1,1,1,1,2,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,1,1,2,1,0,0,2
1,1,1,1,0,3,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,1,1,2,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,0,0,3,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,1,1,2,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,0,1,3,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,0,0,2,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,0,0,3,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,1,1,2,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,1,1,2,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,1,0,3,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,0,0,3,1,0,0,2
1,1,1,1,0,3,1,0,0,2
-1,1,1,0,0,3,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,1,1,2,1,0,0,2
1,1,1,1,0,3,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,0,0,2,1,0,0,2
-1,1,1,1,1,2,1,0,0,2
1,1,1,0,0,2,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
1,1,1,0,1,3,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,0,1,3,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,0,0,3,1,0,0,2
1,1,1,0,1,3,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,1,0,3,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
1,1,1,0,1,3,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,0,0,2,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,0,0,2,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,1,0,3,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
1,1,1,1,0,3,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,0,1,3,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,0,1,3,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,0,1,3,1,0,0,2
-1,1,1,1,1,2,1,0,0,2
1,1,1,1,0,3,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,1,0,3,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,0,0,2,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
1,1,1,0,1,3,1,0,0,2
-1,1,1,0,0,3,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,0,0,2,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,0,0,2,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,0,0,2,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,0,0,2,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,1,0,3,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,0,0,3,1,0,0,2
1,1,1,0,1,3,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,0,0,3,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,1,0,3,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,1,0,3,1,0,0,2
-1,1,1,1,1,2,1,0,0,2
1,1,1,0,0,2,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,1,1,2,1,0,0,2
1,1,1,0,1,3,1,0,0,2
-1,1,1,0,0,3,1,0,0,2
1,1,1,0,0,2,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,0,0,2,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,1,1,2,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,0,0,3,1,0,0,2
1,1,1,1,0,3,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,1,0,3,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,1,0,3,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,1,0,3,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,1,0,3,1,0,0,2
-1,1,1,0,0,3,1,0,0,2
1,1,1,0,0,2,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
1,1,1,0,1,3,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,1,1,2,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,1,0,3,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,0,1,3,1,0,0,2
-1,1,1,0,0,3,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,0,1,3,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,0,0,2,1,0,0,2
-1,1,1,1,1,2,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,0,1,3,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,0,0,3,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,0,1,3,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,1,1,2,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,0,1,3,1,0,0,2
-1,1,1,0,0,3,1,0,0,2
1,1,1,0,1,3,1,0,0,2
-1,1,1,1,1,2,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,0,0,3,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,1,1,2,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,1,0,3,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,0,0,2,1,0,0,2
-1,1,1,1,1,2,1,0,0,2
1,1,1,0,1,3,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,1,0,3,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,1,0,3,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
1,1,1,0,0,2,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,0,0,3,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,1,1,2,1,0,0,2
1,1,1,0,1,3,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,1,1,2,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
1,1,1,0,0,2,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,0,0,2,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,0,0,2,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,0,0,3,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,0,0,2,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,0,1,3,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
1,1,1,0,1,3,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
1,1,1,0,0,2,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,1,1,2,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,0,1,3,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,0,1,3,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,1,1,2,1,0,0,2
1,1,1,1,0,3,1,0,0,2
-1,1,1,0,0,3,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,1,1,2,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,1,0,3,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,1,0,3,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,0,0,2,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,0,0,2,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,0,0,2,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,0,1,3,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,0,0,3,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,0,0,3,1,0,0,2
1,1,1,0,0,2,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,1,0,2,1,0,0,2
1,1,1,1,0,3,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,1,1,2,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,1,0,3,1,0,0,2
-1,1,1,1,1,3,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,1,0,3,1,0,0,2
1,1,1,1,0,2,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,1,1,3,1,0,0,2
-1,1,1,0,1,3,1,0,0,2
1,1,1,0,0,3,1,0,0,2
-1,1,1,0,1,2,1,0,0,2
1,1,1,0,1,2,1,0,0,2
-1,1,1,0,0,2,1,0,0,2
